date,data,cols
2018-02-19,3.2389,tmax
2018-02-26,-0.4119,tmax
2018-03-05,10.534,tmax
2018-03-12,5.9556,tmax
2018-03-19,7.25,tmax
2018-03-26,8.924,tmax
2018-04-02,14.485,tmax
2018-04-09,16.2375,tmax
2018-04-16,20.7,tmax
2018-04-23,14.127,tmax
2018-04-30,15.9216,tmax
2018-05-07,21.736,tmax
2018-05-14,18.5332,tmax
2018-05-21,23.951,tmax
2018-05-28,25.1245,tmax
2018-06-04,22.5538,tmax
2018-06-11,19.1212,tmax
2018-06-18,18.2993,tmax
2018-06-25,21.3135,tmax
2018-07-02,20.8686,tmax
2018-07-09,21.4527,tmax
2018-07-16,24.9751,tmax
2018-07-23,29.1321,tmax
2018-07-30,27.1847,tmax
2018-08-06,25.0043,tmax
2018-08-13,22.5552,tmax
2018-08-20,21.281,tmax
2018-08-27,19.8812,tmax
2018-09-03,20.9291,tmax
2018-09-10,18.8377,tmax
2018-09-17,20.1997,tmax
2018-09-24,15.8706,tmax
2018-10-01,15.9736,tmax
2018-10-08,20.8445,tmax
2018-10-15,17.3201,tmax
2018-10-22,12.2176,tmax
2018-10-29,10.2957,tmax
2018-11-05,13.4093,tmax
2018-11-12,9.4327,tmax
2018-11-19,4.6096,tmax
2018-11-26,8.2663,tmax
2018-12-03,9.7557,tmax
2018-12-10,4.1068,tmax
2018-12-17,7.9474,tmax
2018-12-24,7.6711,tmax
2018-12-31,8.0611,tmax
2019-01-07,7.5672,tmax
2019-01-14,5.024,tmax
2019-01-21,2.6204,tmax
2019-01-28,3.3745,tmax
2019-02-04,7.6406,tmax
2019-02-11,10.1185,tmax
2019-02-18,10.2885,tmax
2019-02-25,11.5412,tmax
2019-03-04,9.8503,tmax
2019-03-11,9.1086,tmax
2019-03-18,11.5448,tmax
2019-03-25,11.536,tmax
2019-04-01,12.9284,tmax
2019-04-08,9.7152,tmax
2019-04-15,17.8202,tmax
2019-04-22,17.9373,tmax
2019-04-29,11.7017,tmax
2019-05-06,12.6029,tmax
2019-05-13,16.0157,tmax
2019-05-20,17.861,tmax
2019-05-27,19.8494,tmax
2019-06-03,21.4331,tmax
2019-06-10,20.482,tmax
2019-06-17,23.2284,tmax
2019-06-24,25.4615,tmax
2019-07-01,18.8953,tmax
2019-07-08,18.165,tmax
2019-07-15,20.9368,tmax
2019-07-22,29.506,tmax
2019-07-29,23.3407,tmax
2019-08-05,22.4262,tmax
2019-08-12,20.1368,tmax
2019-08-19,23.312,tmax
2019-08-26,25.9079,tmax
2019-09-02,17.9946,tmax
2019-09-09,18.5033,tmax
2019-09-16,17.4766,tmax
2019-09-23,17.7865,tmax
2019-09-30,13.7054,tmax
2019-10-07,15.2796,tmax
2019-10-14,15.3279,tmax
2019-10-21,15.5643,tmax
2019-10-28,10.7542,tmax
2019-11-04,9.4664,tmax
2019-11-11,7.0106,tmax
2019-11-18,7.0185,tmax
2019-11-25,8.253,tmax
2019-12-02,7.7965,tmax
2019-12-09,7.0278,tmax
2019-12-16,10.1764,tmax
2019-12-23,5.8446,tmax
2019-12-30,6.8876,tmax
2020-01-06,9.3313,tmax
2020-01-13,9.6378,tmax
2020-01-20,6.0073,tmax
2020-01-27,8.973,tmax
2020-02-03,8.8108,tmax
2020-02-10,9.0137,tmax
2020-02-17,9.2255,tmax
2020-02-24,8.7656,tmax
2020-03-02,8.5605,tmax
2020-03-09,10.905,tmax
2020-03-16,9.8811,tmax
2020-03-23,9.287,tmax
2020-03-30,10.3021,tmax
2020-04-06,16.9228,tmax
2020-04-13,12.9626,tmax
2020-04-20,16.0458,tmax
2020-04-27,14.1578,tmax
2020-05-04,16.1878,tmax
2020-05-11,12.5491,tmax
2020-05-18,19.2398,tmax
2020-05-25,18.0141,tmax
2020-06-01,18.7643,tmax
2020-06-08,19.8682,tmax
2020-06-15,20.8902,tmax
2020-06-22,24.4401,tmax
2020-06-29,19.5534,tmax
2020-07-06,16.8643,tmax
2020-07-13,20.3749,tmax
2020-07-20,19.8168,tmax
2020-07-27,21.7564,tmax
2020-08-03,25.6334,tmax
2020-08-10,28.3722,tmax
2020-08-17,23.3924,tmax
2020-08-24,19.021,tmax
2020-08-31,18.2264,tmax
2020-09-07,18.8732,tmax
2020-09-14,21.1863,tmax
2020-09-21,18.0505,tmax
2020-09-28,16.6542,tmax
2020-10-05,13.8183,tmax
2020-10-12,11.9468,tmax
2020-10-19,15.3757,tmax
2020-10-26,13.6987,tmax
2020-11-02,12.6527,tmax
2020-11-09,12.287,tmax
2020-11-16,11.9266,tmax
2020-11-23,8.0842,tmax
2020-11-30,6.2576,tmax
2020-12-07,5.0286,tmax
2020-12-14,9.9222,tmax
2020-12-21,7.841,tmax
2020-12-28,4.6527,tmax
2021-01-04,3.5083,tmax
2021-01-11,4.2345,tmax
2021-01-18,7.2725,tmax
2021-01-25,4.0638,tmax
2021-02-01,2.7037,tmax
2021-02-08,-1.0633,tmax
2021-02-15,10.4105,tmax
2021-02-22,12.1013,tmax
2021-03-01,7.6121,tmax
2021-03-08,8.1144,tmax
2021-03-15,7.4109,tmax
2021-03-22,10.8357,tmax
2021-03-29,13.1154,tmax
2021-04-05,7.3659,tmax
2021-04-12,9.6062,tmax
2021-04-19,11.3569,tmax
2021-04-26,11.5861,tmax
2021-05-03,12.7966,tmax
2021-05-10,15.1272,tmax
2021-05-17,14.661,tmax
2021-05-24,14.5497,tmax
2021-05-31,20.8864,tmax
2021-06-07,21.0369,tmax
2021-06-14,24.3777,tmax
2021-06-21,18.5586,tmax
2021-06-28,21.0537,tmax
2021-07-05,21.2083,tmax
2021-07-12,21.9422,tmax
2021-07-19,21.1775,tmax
2021-07-26,20.4871,tmax
2021-08-02,20.062,tmax
2021-08-09,21.32,tmax
2021-08-16,19.5893,tmax
2021-08-23,19.2384,tmax
2021-08-30,19.0613,tmax
2021-09-06,22.3497,tmax
2021-09-13,19.2061,tmax
2021-09-20,18.9211,tmax
2021-09-27,16.975,tmax
2021-10-04,15.3566,tmax
2021-10-11,13.5809,tmax
2021-10-18,13.8289,tmax
2021-10-25,14.3662,tmax
2021-11-01,11.019,tmax
2021-11-08,10.8337,tmax
2021-11-15,10.2438,tmax
2021-11-22,7.1534,tmax
2021-11-29,6.1474,tmax
2021-12-06,5.5241,tmax
2021-12-13,9.6131,tmax
2021-12-20,2.1498,tmax
2021-12-27,10.3877,tmax
2022-01-03,6.7283,tmax
2022-01-10,6.5469,tmax
2022-01-17,7.3326,tmax
2022-01-24,7.3987,tmax
2022-01-31,8.2946,tmax
2022-02-07,8.0459,tmax
2022-02-14,10.0231,tmax
2022-02-21,8.4045,tmax
2022-02-28,7.6039,tmax
2022-03-07,11.0852,tmax
2022-03-14,11.7618,tmax
2022-03-21,14.6275,tmax
2022-03-28,7.0971,tmax
2022-04-04,9.6242,tmax
2022-04-11,14.5179,tmax
2022-04-18,15.5879,tmax
2022-04-25,11.9403,tmax
2022-05-02,14.9675,tmax
2022-05-09,19.0776,tmax
2022-05-16,21.3491,tmax
2022-05-23,16.5611,tmax
2022-05-30,17.3072,tmax
2022-06-06,18.863,tmax
2022-06-13,19.7641,tmax
2022-06-20,21.8676,tmax
2022-06-27,22.037,tmax
2022-07-04,18.8775,tmax
2022-07-11,20.7599,tmax
2022-07-18,25.3123,tmax
2022-07-25,20.8265,tmax
2022-08-01,22.5848,tmax
2022-08-08,26.0245,tmax
2022-08-15,23.7612,tmax
2022-08-22,24.382,tmax
2022-08-29,22.4432,tmax
2022-09-05,21.7324,tmax
2022-09-12,17.3856,tmax
2022-09-19,15.7512,tmax
2022-09-26,14.1924,tmax
2022-10-03,16.5313,tmax
2022-10-10,15.13,tmax
2022-10-17,15.9233,tmax
2022-10-24,18.2467,tmax
2022-10-31,13.8548,tmax
2022-11-07,13.2049,tmax
2022-11-14,7.5952,tmax
2022-11-21,8.0782,tmax
2022-11-28,5.8454,tmax
2022-12-05,3.6864,tmax
2022-12-12,0.2279,tmax
2022-12-19,8.4661,tmax
2022-12-26,11.4026,tmax
2023-01-02,10.6617,tmax
2023-01-09,9.4949,tmax
2023-01-16,3.7263,tmax
2023-01-23,4.4547,tmax
2023-01-30,8.1105,tmax
2023-02-06,6.6862,tmax
2023-02-13,10.0084,tmax
2023-02-20,8.5105,tmax
2023-02-27,6.465,tmax
2023-03-06,4.9411,tmax
2023-03-13,11.9041,tmax
2023-03-20,11.4749,tmax
2023-03-27,10.3107,tmax
2023-04-03,10.5023,tmax
2023-04-10,12.1426,tmax
2023-04-17,15.2704,tmax
2023-04-24,11.5703,tmax
2023-05-01,15.6105,tmax
2023-05-08,18.3552,tmax
2023-05-15,15.351,tmax
2023-05-22,16.1359,tmax
2023-05-29,16.4688,tmax
2023-06-05,21.3358,tmax
2023-06-12,24.0839,tmax
2023-06-19,24.9528,tmax
2023-06-26,20.2292,tmax
2023-07-03,22.7267,tmax
2023-07-10,23.0285,tmax
2023-07-17,19.6542,tmax
2023-07-24,19.702,tmax
2023-07-31,19.5937,tmax
2023-08-07,20.3938,tmax
2023-08-14,23.644,tmax
2023-08-21,21.8854,tmax
2023-08-28,18.795,tmax
2023-09-04,26.4207,tmax
2023-09-11,21.6947,tmax
2023-09-18,19.3551,tmax
2023-09-25,20.0982,tmax
2023-10-02,18.353,tmax
2023-10-09,16.7539,tmax
2023-10-16,12.362,tmax
2023-10-23,12.7927,tmax
2023-10-30,12.4524,tmax
2023-11-06,10.2592,tmax
2023-11-13,10.9108,tmax
2023-11-20,9.2621,tmax
2023-11-27,2.287,tmax
2023-12-04,5.4616,tmax
2023-12-11,8.2359,tmax
2023-12-18,9.6758,tmax
2023-12-25,10.182,tmax
1999-12-27,5.3018,tavg
2000-01-03,5.0924,tavg
2000-01-10,2.2566,tavg
2000-01-17,4.0634,tavg
2000-01-24,3.3652,tavg
2000-01-31,7.4177,tavg
2000-02-07,5.5915,tavg
2000-02-14,3.2783,tavg
2000-02-21,4.2932,tavg
2000-02-28,4.7295,tavg
2000-03-06,7.8014,tavg
2000-03-13,6.2214,tavg
2000-03-20,6.6152,tavg
2000-03-27,5.6778,tavg
2000-04-03,6.6265,tavg
2000-04-10,6.2557,tavg
2000-04-17,12.0841,tavg
2000-04-24,13.5601,tavg
2000-05-01,13.9731,tavg
2000-05-08,16.7157,tavg
2000-05-15,13.6148,tavg
2000-05-22,12.5026,tavg
2000-05-29,13.3209,tavg
2000-06-05,14.9725,tavg
2000-06-12,15.1528,tavg
2000-06-19,18.0319,tavg
2000-06-26,13.088,tavg
2000-07-03,14.9385,tavg
2000-07-10,13.625,tavg
2000-07-17,14.8278,tavg
2000-07-24,16.3588,tavg
2000-07-31,17.2608,tavg
2000-08-07,17.0676,tavg
2000-08-14,18.1827,tavg
2000-08-21,15.7167,tavg
2000-08-28,14.6576,tavg
2000-09-04,15.1534,tavg
2000-09-11,16.2381,tavg
2000-09-18,13.0605,tavg
2000-09-25,15.373,tavg
2000-10-02,11.0939,tavg
2000-10-09,10.3584,tavg
2000-10-16,11.6698,tavg
2000-10-23,11.6265,tavg
2000-10-30,8.1295,tavg
2000-11-06,7.8629,tavg
2000-11-13,6.7004,tavg
2000-11-20,6.5193,tavg
2000-11-27,9.4216,tavg
2000-12-04,9.3271,tavg
2000-12-11,7.671,tavg
2000-12-18,-1.1522,tavg
2000-12-25,-0.6549,tavg
2001-01-01,5.5458,tavg
2001-01-08,0.8806,tavg
2001-01-15,-2.1887,tavg
2001-01-22,4.0565,tavg
2001-01-29,-0.3523,tavg
2001-02-05,6.2347,tavg
2001-02-12,4.1283,tavg
2001-02-19,2.7201,tavg
2001-02-26,0.5879,tavg
2001-03-05,6.0597,tavg
2001-03-12,4.3587,tavg
2001-03-19,1.5101,tavg
2001-03-26,5.3621,tavg
2001-04-02,9.1752,tavg
2001-04-09,5.3143,tavg
2001-04-16,4.7089,tavg
2001-04-23,9.2165,tavg
2001-04-30,9.9708,tavg
2001-05-07,14.2234,tavg
2001-05-14,12.2149,tavg
2001-05-21,13.2347,tavg
2001-05-28,12.9957,tavg
2001-06-04,12.0361,tavg
2001-06-11,13.7284,tavg
2001-06-18,13.9739,tavg
2001-06-25,17.7171,tavg
2001-07-02,20.6019,tavg
2001-07-09,15.8219,tavg
2001-07-16,16.229,tavg
2001-07-23,19.3566,tavg
2001-07-30,17.7435,tavg
2001-08-06,15.9865,tavg
2001-08-13,20.1324,tavg
2001-08-20,21.0408,tavg
2001-08-27,15.7768,tavg
2001-09-03,13.8304,tavg
2001-09-10,12.759,tavg
2001-09-17,11.9475,tavg
2001-09-24,13.8713,tavg
2001-10-01,14.7705,tavg
2001-10-08,14.9783,tavg
2001-10-15,13.859,tavg
2001-10-22,12.1749,tavg
2001-10-29,11.5759,tavg
2001-11-05,6.2551,tavg
2001-11-12,6.3145,tavg
2001-11-19,7.4056,tavg
2001-11-26,6.8716,tavg
2001-12-03,4.406,tavg
2001-12-10,1.1519,tavg
2001-12-17,1.5897,tavg
2001-12-24,2.1458,tavg
2001-12-31,-0.905,tavg
2002-01-07,1.0639,tavg
2002-01-14,4.0526,tavg
2002-01-21,7.4993,tavg
2002-01-28,9.9037,tavg
2002-02-04,8.1793,tavg
2002-02-11,4.0639,tavg
2002-02-18,4.0733,tavg
2002-02-25,4.8038,tavg
2002-03-04,7.4538,tavg
2002-03-11,6.2486,tavg
2002-03-18,6.3741,tavg
2002-03-25,5.7954,tavg
2002-04-01,8.7868,tavg
2002-04-08,6.8997,tavg
2002-04-15,8.3308,tavg
2002-04-22,10.4999,tavg
2002-04-29,9.427,tavg
2002-05-06,13.0873,tavg
2002-05-13,13.8752,tavg
2002-05-20,15.2491,tavg
2002-05-27,13.6564,tavg
2002-06-03,17.4856,tavg
2002-06-10,15.3335,tavg
2002-06-17,18.1943,tavg
2002-06-24,14.7642,tavg
2002-07-01,14.7473,tavg
2002-07-08,17.4784,tavg
2002-07-15,16.7064,tavg
2002-07-22,17.8024,tavg
2002-07-29,21.0169,tavg
2002-08-05,18.7536,tavg
2002-08-12,20.3427,tavg
2002-08-19,19.5121,tavg
2002-08-26,18.476,tavg
2002-09-02,16.9781,tavg
2002-09-09,16.7233,tavg
2002-09-16,14.2005,tavg
2002-09-23,12.4048,tavg
2002-09-30,12.3013,tavg
2002-10-07,6.7487,tavg
2002-10-14,7.4274,tavg
2002-10-21,9.8451,tavg
2002-10-28,7.1565,tavg
2002-11-04,5.6766,tavg
2002-11-11,8.1798,tavg
2002-11-18,4.8928,tavg
2002-11-25,6.3852,tavg
2002-12-02,3.0505,tavg
2002-12-09,-4.8106,tavg
2002-12-16,-0.3899,tavg
2002-12-23,5.3918,tavg
2002-12-30,0.1052,tavg
2003-01-06,-4.6096,tavg
2003-01-13,5.1157,tavg
2003-01-20,5.3875,tavg
2003-01-27,1.2869,tavg
2003-02-03,2.4905,tavg
2003-02-10,-1.9042,tavg
2003-02-17,-1.3819,tavg
2003-02-24,4.1736,tavg
2003-03-03,6.2988,tavg
2003-03-10,5.273,tavg
2003-03-17,4.1718,tavg
2003-03-24,8.3437,tavg
2003-03-31,5.2167,tavg
2003-04-07,3.9129,tavg
2003-04-14,11.5374,tavg
2003-04-21,12.4442,tavg
2003-04-28,12.5705,tavg
2003-05-05,12.0842,tavg
2003-05-12,10.92,tavg
2003-05-19,12.4768,tavg
2003-05-26,16.5658,tavg
2003-06-02,18.9989,tavg
2003-06-09,16.0668,tavg
2003-06-16,16.3008,tavg
2003-06-23,16.9117,tavg
2003-06-30,15.5588,tavg
2003-07-07,16.9711,tavg
2003-07-14,21.5517,tavg
2003-07-21,19.1764,tavg
2003-07-28,19.5161,tavg
2003-08-04,22.4437,tavg
2003-08-11,19.8245,tavg
2003-08-18,18.0889,tavg
2003-08-25,15.4164,tavg
2003-09-01,14.9926,tavg
2003-09-08,13.6832,tavg
2003-09-15,17.0927,tavg
2003-09-22,12.6008,tavg
2003-09-29,10.8112,tavg
2003-10-06,10.6939,tavg
2003-10-13,5.938,tavg
2003-10-20,3.8145,tavg
2003-10-27,5.4255,tavg
2003-11-03,7.6401,tavg
2003-11-10,5.6484,tavg
2003-11-17,10.2211,tavg
2003-11-24,5.779,tavg
2003-12-01,4.6944,tavg
2003-12-08,2.3746,tavg
2003-12-15,4.3759,tavg
2003-12-22,4.5084,tavg
2003-12-29,0.1665,tavg
2004-01-05,4.9915,tavg
2004-01-12,4.4043,tavg
2004-01-19,1.8438,tavg
2004-01-26,2.4377,tavg
2004-02-02,9.0616,tavg
2004-02-09,4.6615,tavg
2004-02-16,2.0966,tavg
2004-02-23,-0.2139,tavg
2004-03-01,2.038,tavg
2004-03-08,4.004,tavg
2004-03-15,9.5332,tavg
2004-03-22,4.151,tavg
2004-03-29,9.7518,tavg
2004-04-05,5.8149,tavg
2004-04-12,10.1657,tavg
2004-04-19,10.2011,tavg
2004-04-26,13.5938,tavg
2004-05-03,11.096,tavg
2004-05-10,11.6367,tavg
2004-05-17,11.7395,tavg
2004-05-24,12.3383,tavg
2004-05-31,14.3025,tavg
2004-06-07,16.968,tavg
2004-06-14,13.8671,tavg
2004-06-21,14.3894,tavg
2004-06-28,15.0918,tavg
2004-07-05,14.932,tavg
2004-07-12,16.3096,tavg
2004-07-19,17.4204,tavg
2004-07-26,17.8845,tavg
2004-08-02,22.264,tavg
2004-08-09,20.5703,tavg
2004-08-16,17.4979,tavg
2004-08-23,15.6599,tavg
2004-08-30,16.3552,tavg
2004-09-06,16.8534,tavg
2004-09-13,14.4005,tavg
2004-09-20,12.584,tavg
2004-09-27,13.5578,tavg
2004-10-04,11.2864,tavg
2004-10-11,8.5865,tavg
2004-10-18,12.1848,tavg
2004-10-25,10.453,tavg
2004-11-01,8.8529,tavg
2004-11-08,5.1455,tavg
2004-11-15,6.2035,tavg
2004-11-22,4.9435,tavg
2004-11-29,4.4474,tavg
2004-12-06,3.2253,tavg
2004-12-13,3.1615,tavg
2004-12-20,3.0769,tavg
2004-12-27,4.0205,tavg
2005-01-03,7.7379,tavg
2005-01-10,5.0458,tavg
2005-01-17,4.6182,tavg
2005-01-24,0.624,tavg
2005-01-31,4.1631,tavg
2005-02-07,2.9727,tavg
2005-02-14,1.0831,tavg
2005-02-21,-0.1049,tavg
2005-02-28,-3.4559,tavg
2005-03-07,2.5757,tavg
2005-03-14,7.448,tavg
2005-03-21,9.5968,tavg
2005-03-28,9.4233,tavg
2005-04-04,7.7982,tavg
2005-04-11,10.874,tavg
2005-04-18,8.6399,tavg
2005-04-25,12.4043,tavg
2005-05-02,10.1415,tavg
2005-05-09,9.0498,tavg
2005-05-16,11.5479,tavg
2005-05-23,16.8166,tavg
2005-05-30,13.1386,tavg
2005-06-06,10.9325,tavg
2005-06-13,16.3356,tavg
2005-06-20,19.4277,tavg
2005-06-27,16.8737,tavg
2005-07-04,17.0355,tavg
2005-07-11,18.6651,tavg
2005-07-18,16.1774,tavg
2005-07-25,17.4537,tavg
2005-08-01,14.3841,tavg
2005-08-08,14.9462,tavg
2005-08-15,17.6294,tavg
2005-08-22,15.2787,tavg
2005-08-29,18.3582,tavg
2005-09-05,19.1394,tavg
2005-09-12,13.5702,tavg
2005-09-19,14.1887,tavg
2005-09-26,12.8545,tavg
2005-10-03,12.9644,tavg
2005-10-10,12.9708,tavg
2005-10-17,10.2916,tavg
2005-10-24,14.6289,tavg
2005-10-31,12.6235,tavg
2005-11-07,9.7338,tavg
2005-11-14,5.271,tavg
2005-11-21,3.0176,tavg
2005-11-28,3.113,tavg
2005-12-05,4.2134,tavg
2005-12-12,5.3049,tavg
2005-12-19,5.8694,tavg
2005-12-26,0.1519,tavg
2006-01-02,0.7803,tavg
2006-01-09,0.2862,tavg
2006-01-16,2.1924,tavg
2006-01-23,-2.1657,tavg
2006-01-30,0.5096,tavg
2006-02-06,2.7954,tavg
2006-02-13,3.7455,tavg
2006-02-20,0.9084,tavg
2006-02-27,-0.0315,tavg
2006-03-06,0.3246,tavg
2006-03-13,-0.1677,tavg
2006-03-20,4.5046,tavg
2006-03-27,9.3134,tavg
2006-04-03,5.5355,tavg
2006-04-10,7.1897,tavg
2006-04-17,9.4803,tavg
2006-04-24,9.2192,tavg
2006-05-01,15.5016,tavg
2006-05-08,14.5424,tavg
2006-05-15,13.3961,tavg
2006-05-22,11.4135,tavg
2006-05-29,10.7474,tavg
2006-06-05,15.3315,tavg
2006-06-12,17.5338,tavg
2006-06-19,17.1123,tavg
2006-06-26,17.2418,tavg
2006-07-03,21.2955,tavg
2006-07-10,18.2826,tavg
2006-07-17,22.1338,tavg
2006-07-24,21.796,tavg
2006-07-31,17.9363,tavg
2006-08-07,15.7747,tavg
2006-08-14,17.458,tavg
2006-08-21,16.2933,tavg
2006-08-28,16.0106,tavg
2006-09-04,16.4735,tavg
2006-09-11,19.8064,tavg
2006-09-18,17.5244,tavg
2006-09-25,16.385,tavg
2006-10-02,13.8172,tavg
2006-10-09,13.7767,tavg
2006-10-16,12.9899,tavg
2006-10-23,13.5133,tavg
2006-10-30,8.8386,tavg
2006-11-06,8.6982,tavg
2006-11-13,10.1713,tavg
2006-11-20,9.0136,tavg
2006-11-27,8.8262,tavg
2006-12-04,8.2753,tavg
2006-12-11,7.5797,tavg
2006-12-18,4.9715,tavg
2006-12-25,5.544,tavg
2007-01-01,7.1445,tavg
2007-01-08,9.3138,tavg
2007-01-15,7.6921,tavg
2007-01-22,1.3518,tavg
2007-01-29,6.4516,tavg
2007-02-05,1.1548,tavg
2007-02-12,5.5339,tavg
2007-02-19,6.5985,tavg
2007-02-26,6.1933,tavg
2007-03-05,7.5625,tavg
2007-03-12,7.4232,tavg
2007-03-19,6.1982,tavg
2007-03-26,9.8283,tavg
2007-04-02,8.0679,tavg
2007-04-09,13.2385,tavg
2007-04-16,9.5134,tavg
2007-04-23,15.4942,tavg
2007-04-30,12.0032,tavg
2007-05-07,12.3061,tavg
2007-05-14,12.5029,tavg
2007-05-21,15.0321,tavg
2007-05-28,14.6581,tavg
2007-06-04,19.6742,tavg
2007-06-11,17.2691,tavg
2007-06-18,16.8701,tavg
2007-06-25,14.6933,tavg
2007-07-02,15.5371,tavg
2007-07-09,17.2112,tavg
2007-07-16,18.2487,tavg
2007-07-23,16.4343,tavg
2007-07-30,16.8703,tavg
2007-08-06,17.5151,tavg
2007-08-13,17.123,tavg
2007-08-20,17.7685,tavg
2007-08-27,14.6868,tavg
2007-09-03,14.4346,tavg
2007-09-10,13.878,tavg
2007-09-17,14.1263,tavg
2007-09-24,12.57,tavg
2007-10-01,11.517,tavg
2007-10-08,10.5701,tavg
2007-10-15,9.8719,tavg
2007-10-22,7.7549,tavg
2007-10-29,10.5102,tavg
2007-11-05,7.9543,tavg
2007-11-12,4.32,tavg
2007-11-19,5.9331,tavg
2007-11-26,6.412,tavg
2007-12-03,7.9929,tavg
2007-12-10,2.8295,tavg
2007-12-17,-1.2275,tavg
2007-12-24,4.4624,tavg
2007-12-31,1.3073,tavg
2008-01-07,6.3204,tavg
2008-01-14,7.593,tavg
2008-01-21,6.909,tavg
2008-01-28,4.6689,tavg
2008-02-04,5.6483,tavg
2008-02-11,1.7298,tavg
2008-02-18,5.9084,tavg
2008-02-25,7.1022,tavg
2008-03-03,5.5252,tavg
2008-03-10,6.4936,tavg
2008-03-17,2.9235,tavg
2008-03-24,4.5735,tavg
2008-03-31,6.8403,tavg
2008-04-07,5.455,tavg
2008-04-14,6.5771,tavg
2008-04-21,11.7847,tavg
2008-04-28,11.3185,tavg
2008-05-05,16.1447,tavg
2008-05-12,13.4576,tavg
2008-05-19,12.647,tavg
2008-05-26,16.5472,tavg
2008-06-02,18.8911,tavg
2008-06-09,13.5483,tavg
2008-06-16,15.6252,tavg
2008-06-23,16.1284,tavg
2008-06-30,18.6644,tavg
2008-07-07,15.7567,tavg
2008-07-14,15.9744,tavg
2008-07-21,19.1351,tavg
2008-07-28,20.9572,tavg
2008-08-04,18.1591,tavg
2008-08-11,16.2852,tavg
2008-08-18,15.9787,tavg
2008-08-25,17.8398,tavg
2008-09-01,15.7089,tavg
2008-09-08,15.9869,tavg
2008-09-15,11.6765,tavg
2008-09-22,12.0356,tavg
2008-09-29,10.4678,tavg
2008-10-06,12.3067,tavg
2008-10-13,11.7629,tavg
2008-10-20,9.9291,tavg
2008-10-27,5.291,tavg
2008-11-03,9.1746,tavg
2008-11-10,9.2636,tavg
2008-11-17,5.2558,tavg
2008-11-24,3.7694,tavg
2008-12-01,3.5232,tavg
2008-12-08,1.757,tavg
2008-12-15,4.3326,tavg
2008-12-22,2.6373,tavg
2008-12-29,-1.626,tavg
2009-01-05,-2.4215,tavg
2009-01-12,3.2322,tavg
2009-01-19,3.0764,tavg
2009-01-26,-0.9231,tavg
2009-02-02,1.9741,tavg
2009-02-09,0.9828,tavg
2009-02-16,2.9836,tavg
2009-02-23,5.6855,tavg
2009-03-02,5.3713,tavg
2009-03-09,5.9605,tavg
2009-03-16,5.2929,tavg
2009-03-23,4.8482,tavg
2009-03-30,8.5723,tavg
2009-04-06,12.9081,tavg
2009-04-13,12.2995,tavg
2009-04-20,11.7126,tavg
2009-04-27,11.0303,tavg
2009-05-04,11.4946,tavg
2009-05-11,12.3573,tavg
2009-05-18,13.6899,tavg
2009-05-25,14.7085,tavg
2009-06-01,12.118,tavg
2009-06-08,13.6576,tavg
2009-06-15,13.9564,tavg
2009-06-22,17.5868,tavg
2009-06-29,20.2626,tavg
2009-07-06,15.4562,tavg
2009-07-13,18.1187,tavg
2009-07-20,17.3803,tavg
2009-07-27,17.5312,tavg
2009-08-03,19.3169,tavg
2009-08-10,18.0213,tavg
2009-08-17,18.6456,tavg
2009-08-24,16.9081,tavg
2009-08-31,15.8149,tavg
2009-09-07,16.1427,tavg
2009-09-14,14.9714,tavg
2009-09-21,13.7574,tavg
2009-09-28,12.7373,tavg
2009-10-05,10.9715,tavg
2009-10-12,7.7244,tavg
2009-10-19,8.4362,tavg
2009-10-26,10.6789,tavg
2009-11-02,7.5801,tavg
2009-11-09,8.8373,tavg
2009-11-16,10.6968,tavg
2009-11-23,8.881,tavg
2009-11-30,5.6664,tavg
2009-12-07,5.2442,tavg
2009-12-14,-3.555,tavg
2009-12-21,0.7874,tavg
2009-12-28,-1.9756,tavg
2010-01-04,-2.6721,tavg
2010-01-11,-1.0611,tavg
2010-01-18,-0.9465,tavg
2010-01-25,-2.1613,tavg
2010-02-01,0.5181,tavg
2010-02-08,-3.7982,tavg
2010-02-15,-0.8134,tavg
2010-02-22,4.0938,tavg
2010-03-01,0.6845,tavg
2010-03-08,1.9563,tavg
2010-03-15,7.8007,tavg
2010-03-22,9.3327,tavg
2010-03-29,7.5499,tavg
2010-04-05,8.4746,tavg
2010-04-12,7.7322,tavg
2010-04-19,8.1728,tavg
2010-04-26,11.8423,tavg
2010-05-03,7.5862,tavg
2010-05-10,8.0637,tavg
2010-05-17,11.7457,tavg
2010-05-24,11.689,tavg
2010-05-31,14.3689,tavg
2010-06-07,15.5188,tavg
2010-06-14,12.8284,tavg
2010-06-21,16.0596,tavg
2010-06-28,20.6599,tavg
2010-07-05,20.7592,tavg
2010-07-12,19.7991,tavg
2010-07-19,19.1876,tavg
2010-07-26,17.4148,tavg
2010-08-02,16.7517,tavg
2010-08-09,17.5233,tavg
2010-08-16,18.1284,tavg
2010-08-23,14.7467,tavg
2010-08-30,13.6193,tavg
2010-09-06,15.1928,tavg
2010-09-13,12.9938,tavg
2010-09-20,13.5608,tavg
2010-09-27,12.3864,tavg
2010-10-04,13.9297,tavg
2010-10-11,8.3838,tavg
2010-10-18,7.9074,tavg
2010-10-25,9.2663,tavg
2010-11-01,9.9301,tavg
2010-11-08,6.9574,tavg
2010-11-15,5.1273,tavg
2010-11-22,0.5323,tavg
2010-11-29,-2.741,tavg
2010-12-06,0.8818,tavg
